2013-03-24,redirect,http://web.archive.org/web/20130324100712/http://twitter.com:80/USAGym
2013-12-09,redirect,http://web.archive.org/web/20131209213457/http://twitter.com/usagym
2014-07-01,redirect,http://web.archive.org/web/20140701203831/http://twitter.com/usagym
2014-08-20,redirect,http://web.archive.org/web/20140820020846/http://twitter.com/USAGym
2014-11-14,redirect,http://web.archive.org/web/20141114024658/http://www.twitter.com/usagym
2014-11-14,redirect,http://web.archive.org/web/20141114024659/https://www.twitter.com/usagym
2015-03-09,redirect,http://web.archive.org/web/20150309194436/http://twitter.com:80/USAGym
2015-04-28,redirect,http://web.archive.org/web/20150428161617/http://twitter.com/USAGym
2015-05-22,redirect,http://web.archive.org/web/20150522192734/http://twitter.com/USAGym
2015-07-19,redirect,http://web.archive.org/web/20150719200940/http://twitter.com:80/USAGym
2016-01-21,redirect,http://web.archive.org/web/20160121172524/http://twitter.com/USAGym
2016-02-07,redirect,http://web.archive.org/web/20160207213609/http://twitter.com/USAGym
2016-03-05,redirect,http://web.archive.org/web/20160305102841/http://twitter.com:80/USAGym
2016-03-12,redirect,http://web.archive.org/web/20160312172801/http://twitter.com/USAGym
2016-07-28,redirect,http://web.archive.org/web/20160728152527/http://www.twitter.com/usagym
2016-07-28,redirect,http://web.archive.org/web/20160728152531/https://www.twitter.com/usagym
2017-05-12,redirect,http://web.archive.org/web/20170512174632/http://www.twitter.com/usagym
