20140417171040,redirect,http://web.archive.org/web/20140417171040/http://twitter.com:80/docker
20141101180133,redirect,http://web.archive.org/web/20141101180133/http://www.twitter.com/docker
20141114083044,redirect,http://web.archive.org/web/20141114083044/http://twitter.com/docker
20141121023516,redirect,http://web.archive.org/web/20141121023516/http://twitter.com:80/Docker
20150503220852,redirect,http://web.archive.org/web/20150503220852/http://twitter.com:80/docker
20150507233453,redirect,http://web.archive.org/web/20150507233453/http://twitter.com:80/docker/
20151012205936,redirect,http://web.archive.org/web/20151012205936/http://twitter.com/docker
20161021163500,redirect,http://web.archive.org/web/20161021163500/http://twitter.com/docker/
20161023040849,redirect,http://web.archive.org/web/20161023040849/http://twitter.com:80/docker/
20170610104015,redirect,http://web.archive.org/web/20170610104015/http://twitter.com:80/docker
